"Country","Sex","Age","Year","Variable","Prevalence or proportion","Lower limit of 95% credible interval","Upper limit of 95% credible interval","Posterior standard deviation"
"Jamaica","Women","Age-standardised (30-79 years)",2019,"Proportion controlled among hypertenion",0.235503247932461,0.0732832267459066,0.459285069016864,0.100732051988109
"Japan","Women","Age-standardised (30-79 years)",2019,"Proportion controlled among hypertenion",0.303104611699742,0.2159709132684,0.398227247815609,0.0466920776716538
"Jordan","Women","Age-standardised (30-79 years)",2019,"Proportion controlled among hypertenion",0.359471564119295,0.24138679853778,0.484605940156413,0.0615978670491633
"Kazakhstan","Women","Age-standardised (30-79 years)",2019,"Proportion controlled among hypertenion",0.344553761662212,0.206644619832119,0.499469879192476,0.0755467433628641
"Kenya","Women","Age-standardised (30-79 years)",2019,"Proportion controlled among hypertenion",0.0770093700736744,0.0223445807152036,0.166210008680691,0.038368424208421
"Kiribati","Women","Age-standardised (30-79 years)",2019,"Proportion controlled among hypertenion",0.076832737338121,0.0209387474808662,0.175644758254467,0.0404217831908174
"Kuwait","Women","Age-standardised (30-79 years)",2019,"Proportion controlled among hypertenion",0.386324763251445,0.213979298498207,0.570039894383967,0.0914275512548689
"Kyrgyzstan","Women","Age-standardised (30-79 years)",2019,"Proportion controlled among hypertenion",0.113469537448555,0.0332095442207959,0.249200182291514,0.0549296707380557
"Lao PDR","Women","Age-standardised (30-79 years)",2019,"Proportion controlled among hypertenion",0.15457533564304,0.044369267791724,0.3292883112508,0.0741258064197595
"Latvia","Women","Age-standardised (30-79 years)",2019,"Proportion controlled among hypertenion",0.19935405345105,0.0554415079245204,0.431772015186168,0.0981135273314614
"Lebanon","Women","Age-standardised (30-79 years)",2019,"Proportion controlled among hypertenion",0.318356819695373,0.177439238543204,0.481079832631492,0.0774224531618338
"Lesotho","Women","Age-standardised (30-79 years)",2019,"Proportion controlled among hypertenion",0.208134088980306,0.0787782942827551,0.389110730561382,0.0799877794138076
"Liberia","Women","Age-standardised (30-79 years)",2019,"Proportion controlled among hypertenion",0.0877158384398375,0.0178007627189666,0.222149611062493,0.0546566837821932
"Libya","Women","Age-standardised (30-79 years)",2019,"Proportion controlled among hypertenion",0.150622083998664,0.0398516332668777,0.33730719356193,0.0781337944237892
"Lithuania","Women","Age-standardised (30-79 years)",2019,"Proportion controlled among hypertenion",0.158496734153893,0.0359541530468337,0.36357446482501,0.0872249785971882
"Luxembourg","Women","Age-standardised (30-79 years)",2019,"Proportion controlled among hypertenion",0.337461687039447,0.191697317479384,0.507603714497897,0.0796542399317161
"Macedonia (TFYR)","Women","Age-standardised (30-79 years)",2019,"Proportion controlled among hypertenion",0.281234507817667,0.0668919197571363,0.596694551242645,0.139642538124387
"Madagascar","Women","Age-standardised (30-79 years)",2019,"Proportion controlled among hypertenion",0.070610918106851,0.00950977849621717,0.213120782100503,0.0538503566632301
"Malawi","Women","Age-standardised (30-79 years)",2019,"Proportion controlled among hypertenion",0.139196228613795,0.0605266689666671,0.249093597111308,0.0492743530777735
"Malaysia","Women","Age-standardised (30-79 years)",2019,"Proportion controlled among hypertenion",0.190544559997449,0.076638179822187,0.342047613743258,0.0685837406920169
"Maldives","Women","Age-standardised (30-79 years)",2019,"Proportion controlled among hypertenion",0.1541593291254,0.0351877065378335,0.353766667686048,0.0837860144848773
"Mali","Women","Age-standardised (30-79 years)",2019,"Proportion controlled among hypertenion",0.163718661570402,0.0370178766687472,0.374059616304346,0.0896676740397928
"Malta","Women","Age-standardised (30-79 years)",2019,"Proportion controlled among hypertenion",0.480001364121187,0.282301825842479,0.690187779008168,0.105287020240181
"Marshall Islands","Women","Age-standardised (30-79 years)",2019,"Proportion controlled among hypertenion",0.169701854778898,0.0741597330553926,0.298416260509102,0.0572823447612459
"Mauritania","Women","Age-standardised (30-79 years)",2019,"Proportion controlled among hypertenion",0.131279444960344,0.0199888779961201,0.346841854865188,0.0879890950703921
"Mauritius","Women","Age-standardised (30-79 years)",2019,"Proportion controlled among hypertenion",0.38725544537985,0.227366968883003,0.570406490346872,0.0878577257439818
"Mexico","Women","Age-standardised (30-79 years)",2019,"Proportion controlled among hypertenion",0.336557421152008,0.22663979164991,0.456500067684954,0.0595532553595935
"Micronesia (Federated States of)","Women","Age-standardised (30-79 years)",2019,"Proportion controlled among hypertenion",0.15191045500138,0.0517980664463455,0.312033025519279,0.0670847899262113
"Moldova","Women","Age-standardised (30-79 years)",2019,"Proportion controlled among hypertenion",0.0912972514166092,0.0216484233490887,0.220915501203055,0.0514919363711761
"Mongolia","Women","Age-standardised (30-79 years)",2019,"Proportion controlled among hypertenion",0.327247188905102,0.203516521967293,0.46777984168266,0.0673717011912719
"Montenegro","Women","Age-standardised (30-79 years)",2019,"Proportion controlled among hypertenion",0.284803749740375,0.0677932377330851,0.586335895484438,0.137220098784865
"Morocco","Women","Age-standardised (30-79 years)",2019,"Proportion controlled among hypertenion",0.135027397761487,0.0575599052925044,0.246158031029623,0.0488036651766543
"Mozambique","Women","Age-standardised (30-79 years)",2019,"Proportion controlled among hypertenion",0.0916907075244786,0.0272424744906221,0.205939846926776,0.0462123307437493
"Myanmar","Women","Age-standardised (30-79 years)",2019,"Proportion controlled among hypertenion",0.166123179200234,0.0641334973891712,0.318488779675647,0.0665015395910969
"Namibia","Women","Age-standardised (30-79 years)",2019,"Proportion controlled among hypertenion",0.244796077071974,0.0917001973973908,0.456045824734476,0.0937384088257792
"Nauru","Women","Age-standardised (30-79 years)",2019,"Proportion controlled among hypertenion",0.171924186207765,0.0587890797923075,0.340959221506946,0.0731478144909015
"Nepal","Women","Age-standardised (30-79 years)",2019,"Proportion controlled among hypertenion",0.0847346595292756,0.0472474773950103,0.133585959603279,0.0222317318646353
"Netherlands","Women","Age-standardised (30-79 years)",2019,"Proportion controlled among hypertenion",0.264569898270466,0.133798177766343,0.432608973971141,0.0785632726030144
"New Zealand","Women","Age-standardised (30-79 years)",2019,"Proportion controlled among hypertenion",0.302451975162532,0.181196280276723,0.440617117695073,0.0660850674624713
"Nicaragua","Women","Age-standardised (30-79 years)",2019,"Proportion controlled among hypertenion",0.417636562672162,0.150796398310832,0.714949456073701,0.146870306064875
"Niger","Women","Age-standardised (30-79 years)",2019,"Proportion controlled among hypertenion",0.0797213374499924,0.0122798807337417,0.226480343246415,0.0560228413476637
"Nigeria","Women","Age-standardised (30-79 years)",2019,"Proportion controlled among hypertenion",0.108140350381689,0.0493475731166961,0.189832253543191,0.0362657903601185
"Niue","Women","Age-standardised (30-79 years)",2019,"Proportion controlled among hypertenion",0.226804703465067,0.0695792111516603,0.457771986560705,0.0997898929063652
"North Korea","Women","Age-standardised (30-79 years)",2019,"Proportion controlled among hypertenion",0.248407066124099,0.0448419205577862,0.562002416977775,0.136866920712467
"Norway","Women","Age-standardised (30-79 years)",2019,"Proportion controlled among hypertenion",0.286867326800637,0.10111825537735,0.55429738821696,0.117863384206296
"Occupied Palestinian Territory","Women","Age-standardised (30-79 years)",2019,"Proportion controlled among hypertenion",0.207297863995238,0.0655563407646833,0.419285836784363,0.0917518436868838
"Oman","Women","Age-standardised (30-79 years)",2019,"Proportion controlled among hypertenion",0.199159713262378,0.0978910466534464,0.331384957428624,0.0602369937615505
"Pakistan","Women","Age-standardised (30-79 years)",2019,"Proportion controlled among hypertenion",0.14109734823719,0.0422149415239022,0.296050344176505,0.066903310888271
"Palau","Women","Age-standardised (30-79 years)",2019,"Proportion controlled among hypertenion",0.195437258332421,0.0845435385017835,0.352207062222845,0.0681327878169557
"Panama","Women","Age-standardised (30-79 years)",2019,"Proportion controlled among hypertenion",0.357552585202126,0.139234326967662,0.619842444398238,0.125221899742916
"Papua New Guinea","Women","Age-standardised (30-79 years)",2019,"Proportion controlled among hypertenion",0.11332058679147,0.0155022220193256,0.318096533496116,0.0809585735044726
"Paraguay","Women","Age-standardised (30-79 years)",2019,"Proportion controlled among hypertenion",0.179433840933285,0.0502950889567614,0.381199508163618,0.0860930840530241
"Peru","Women","Age-standardised (30-79 years)",2019,"Proportion controlled among hypertenion",0.310780331299619,0.228145850949191,0.403769643206744,0.0440411455058062
"Philippines","Women","Age-standardised (30-79 years)",2019,"Proportion controlled among hypertenion",0.208185156214649,0.0951650610696596,0.36586298191602,0.0689522541231001
"Poland","Women","Age-standardised (30-79 years)",2019,"Proportion controlled among hypertenion",0.374219323718711,0.229858404948158,0.528821049475136,0.0759839074560969
"Portugal","Women","Age-standardised (30-79 years)",2019,"Proportion controlled among hypertenion",0.519882702384769,0.31841668048208,0.709389022804127,0.102594372513547
"Puerto Rico","Women","Age-standardised (30-79 years)",2019,"Proportion controlled among hypertenion",0.26991992729588,0.0565169367687879,0.584190772204437,0.137115780219956
"Qatar","Women","Age-standardised (30-79 years)",2019,"Proportion controlled among hypertenion",0.325459952513898,0.145030382425305,0.547203867985773,0.102905820899568
"Romania","Women","Age-standardised (30-79 years)",2019,"Proportion controlled among hypertenion",0.365548089865557,0.203175821154673,0.549781880131366,0.0900992779123279
"Russian Federation","Women","Age-standardised (30-79 years)",2019,"Proportion controlled among hypertenion",0.213599118258158,0.105510772498105,0.351842502459481,0.0628138411506282
"Rwanda","Women","Age-standardised (30-79 years)",2019,"Proportion controlled among hypertenion",0.0583105373315609,0.0107021509363857,0.16399314477723,0.0404511042898935
"Saint Kitts and Nevis","Women","Age-standardised (30-79 years)",2019,"Proportion controlled among hypertenion",0.276903169497039,0.069602865339677,0.557249801429896,0.12728997665967
"Saint Lucia","Women","Age-standardised (30-79 years)",2019,"Proportion controlled among hypertenion",0.309550326856614,0.115654923530774,0.551729297157347,0.114296691607403
"Saint Vincent and the Grenadines","Women","Age-standardised (30-79 years)",2019,"Proportion controlled among hypertenion",0.254314569366956,0.0934646776224929,0.461333881347566,0.0942094630267738
"Samoa","Women","Age-standardised (30-79 years)",2019,"Proportion controlled among hypertenion",0.0998307842193406,0.0254832968794623,0.227201259143066,0.0532232452578482
"Sao Tome and Principe","Women","Age-standardised (30-79 years)",2019,"Proportion controlled among hypertenion",0.114255630182637,0.0503539070387562,0.207059112779764,0.0400828421473054
"Saudi Arabia","Women","Age-standardised (30-79 years)",2019,"Proportion controlled among hypertenion",0.256048344205933,0.11118213658916,0.447940297944568,0.0866367607720339
"Senegal","Women","Age-standardised (30-79 years)",2019,"Proportion controlled among hypertenion",0.110596860646308,0.0233084145209268,0.276488016844559,0.0661876908883058
"Serbia","Women","Age-standardised (30-79 years)",2019,"Proportion controlled among hypertenion",0.313264595304078,0.136418853427699,0.533419021169211,0.102567161220812
"Seychelles","Women","Age-standardised (30-79 years)",2019,"Proportion controlled among hypertenion",0.357946215950944,0.168487669361869,0.582856539132942,0.105700663293628
"Sierra Leone","Women","Age-standardised (30-79 years)",2019,"Proportion controlled among hypertenion",0.104640078673583,0.0209880050407513,0.262294365721965,0.0642410427267556
"Singapore","Women","Age-standardised (30-79 years)",2019,"Proportion controlled among hypertenion",0.395173782648119,0.26050832025075,0.53909710552768,0.0721024139571353
"Slovakia","Women","Age-standardised (30-79 years)",2019,"Proportion controlled among hypertenion",0.405927252999163,0.187360512103516,0.649416799890966,0.119721362029999
"Slovenia","Women","Age-standardised (30-79 years)",2019,"Proportion controlled among hypertenion",0.283995859149615,0.067928000970248,0.590448476769781,0.13791861416746
