"","location","wb2021","year","Scenario","x50q30"
"8554","Czech Republic","HIC",2025,"Progress_Salt reduction",0.125883599066495
"8555","Czech Republic","HIC",2026,"Aspirational_Antihypertensive therapy",0.117309782770873
"8556","Czech Republic","HIC",2026,"Aspirational",0.116724934821319
"8557","Czech Republic","HIC",2026,"Aspirational_Salt reduction",0.122113608587774
"8558","Czech Republic","HIC",2026,"Business as usual",0.122804803827513
"8559","Czech Republic","HIC",2026,"Progress_Antihypertensive therapy",0.12001850009815
"8560","Czech Republic","HIC",2026,"Progress",0.119818334371874
"8561","Czech Republic","HIC",2026,"Progress_Salt reduction",0.122586664412954
"8562","Czech Republic","HIC",2027,"Aspirational_Antihypertensive therapy",0.112574102631216
"8563","Czech Republic","HIC",2027,"Aspirational",0.111699794986673
"8564","Czech Republic","HIC",2027,"Aspirational_Salt reduction",0.11837179754386
"8565","Czech Republic","HIC",2027,"Business as usual",0.119455245715432
"8566","Czech Republic","HIC",2027,"Progress_Antihypertensive therapy",0.116095613754004
"8567","Czech Republic","HIC",2027,"Progress",0.115786945929458
"8568","Czech Republic","HIC",2027,"Progress_Salt reduction",0.119112309002612
"8569","Czech Republic","HIC",2028,"Aspirational_Antihypertensive therapy",0.108194300763877
"8570","Czech Republic","HIC",2028,"Aspirational",0.107013617300548
"8571","Czech Republic","HIC",2028,"Aspirational_Salt reduction",0.114862178099533
"8572","Czech Republic","HIC",2028,"Business as usual",0.116395021297843
"8573","Czech Republic","HIC",2028,"Progress_Antihypertensive therapy",0.11252400821705
"8574","Czech Republic","HIC",2028,"Progress",0.112093455179819
"8575","Czech Republic","HIC",2028,"Progress_Salt reduction",0.115908390419106
"8576","Czech Republic","HIC",2029,"Aspirational_Antihypertensive therapy",0.104320365510873
"8577","Czech Republic","HIC",2029,"Aspirational",0.102899066851661
"8578","Czech Republic","HIC",2029,"Aspirational_Salt reduction",0.111846522806491
"8579","Czech Republic","HIC",2029,"Business as usual",0.113767350807115
"8580","Czech Republic","HIC",2029,"Progress_Antihypertensive therapy",0.109438826738545
"8581","Czech Republic","HIC",2029,"Progress",0.10887497994403
"8582","Czech Republic","HIC",2029,"Progress_Salt reduction",0.11312039821956
"8583","Czech Republic","HIC",2030,"Aspirational_Antihypertensive therapy",0.10063350973082
"8584","Czech Republic","HIC",2030,"Aspirational",0.0990255180169722
"8585","Czech Republic","HIC",2030,"Aspirational_Salt reduction",0.108963161514522
"8586","Czech Republic","HIC",2030,"Business as usual",0.11121728240254
"8587","Czech Republic","HIC",2030,"Progress_Antihypertensive therapy",0.106492418944527
"8588","Czech Republic","HIC",2030,"Progress",0.105786972773996
"8589","Czech Republic","HIC",2030,"Progress_Salt reduction",0.110397248131694
"8590","Czech Republic","HIC",2031,"Aspirational_Antihypertensive therapy",0.0970838809646153
"8591","Czech Republic","HIC",2031,"Aspirational",0.0953325284535057
"8592","Czech Republic","HIC",2031,"Aspirational_Salt reduction",0.106140542666092
"8593","Czech Republic","HIC",2031,"Business as usual",0.108680011043511
"8594","Czech Republic","HIC",2031,"Progress_Antihypertensive therapy",0.103618914051426
"8595","Czech Republic","HIC",2031,"Progress",0.102765752100554
"8596","Czech Republic","HIC",2031,"Progress_Salt reduction",0.107677143547536
"8597","Czech Republic","HIC",2032,"Aspirational_Antihypertensive therapy",0.0937665866359403
"8598","Czech Republic","HIC",2032,"Aspirational",0.0919050274164768
"8599","Czech Republic","HIC",2032,"Aspirational_Salt reduction",0.103472411898343
"8600","Czech Republic","HIC",2032,"Business as usual",0.106257500084028
"8601","Czech Republic","HIC",2032,"Progress_Antihypertensive therapy",0.100911671147187
"8602","Czech Republic","HIC",2032,"Progress",0.0999332534767201
"8603","Czech Republic","HIC",2032,"Progress_Salt reduction",0.1050975878009
"8604","Czech Republic","HIC",2033,"Aspirational_Antihypertensive therapy",0.0907476193826782
"8605","Czech Republic","HIC",2033,"Aspirational",0.0888012625256936
"8606","Czech Republic","HIC",2033,"Aspirational_Salt reduction",0.101031417611272
"8607","Czech Republic","HIC",2033,"Business as usual",0.104028986160341
"8608","Czech Republic","HIC",2033,"Progress_Antihypertensive therapy",0.098440541473345
"8609","Czech Republic","HIC",2033,"Progress",0.0973550526477579
"8610","Czech Republic","HIC",2033,"Progress_Salt reduction",0.10273337192015
"8611","Czech Republic","HIC",2034,"Aspirational_Antihypertensive therapy",0.0880731811514975
"8612","Czech Republic","HIC",2034,"Aspirational",0.0860614189139488
"8613","Czech Republic","HIC",2034,"Aspirational_Salt reduction",0.098874408750817
"8614","Czech Republic","HIC",2034,"Business as usual",0.102056693988028
"8615","Czech Republic","HIC",2034,"Progress_Antihypertensive therapy",0.0962588669969329
"8616","Czech Republic","HIC",2034,"Progress",0.0950811162613356
"8617","Czech Republic","HIC",2034,"Progress_Salt reduction",0.100643122618874
"8618","Czech Republic","HIC",2035,"Aspirational_Antihypertensive therapy",0.085569265369587
"8619","Czech Republic","HIC",2035,"Aspirational",0.0835104218800118
"8620","Czech Republic","HIC",2035,"Aspirational_Salt reduction",0.0968113034859247
"8621","Czech Republic","HIC",2035,"Business as usual",0.100148902294142
"8622","Czech Republic","HIC",2035,"Progress_Antihypertensive therapy",0.0941810150931479
"8623","Czech Republic","HIC",2035,"Progress",0.0929254083484323
"8624","Czech Republic","HIC",2035,"Progress_Salt reduction",0.0986349517599253
"8625","Czech Republic","HIC",2036,"Aspirational_Antihypertensive therapy",0.0830764339589414
"8626","Czech Republic","HIC",2036,"Aspirational",0.080986180470597
"8627","Czech Republic","HIC",2036,"Aspirational_Salt reduction",0.0946733722853362
"8628","Czech Republic","HIC",2036,"Business as usual",0.0981386018506651
"8629","Czech Republic","HIC",2036,"Progress_Antihypertensive therapy",0.092041819386481
"8630","Czech Republic","HIC",2036,"Progress",0.0907213892168973
"8631","Czech Republic","HIC",2036,"Progress_Salt reduction",0.0965404053375573
"8632","Czech Republic","HIC",2037,"Aspirational_Antihypertensive therapy",0.0805693909631461
"8633","Czech Republic","HIC",2037,"Aspirational",0.0784620153117322
"8634","Czech Republic","HIC",2037,"Aspirational_Salt reduction",0.0924347857158291
"8635","Czech Republic","HIC",2037,"Business as usual",0.096000499907317
"8636","Czech Republic","HIC",2037,"Progress_Antihypertensive therapy",0.089815361218701
"8637","Czech Republic","HIC",2037,"Progress",0.0884424162367687
"8638","Czech Republic","HIC",2037,"Progress_Salt reduction",0.0943334274587654
"8639","Czech Republic","HIC",2038,"Aspirational_Antihypertensive therapy",0.0780141742769259
"8640","Czech Republic","HIC",2038,"Aspirational",0.0759038819446533
"8641","Czech Republic","HIC",2038,"Aspirational_Salt reduction",0.0900604346262924
"8642","Czech Republic","HIC",2038,"Business as usual",0.0936983808438923
"8643","Czech Republic","HIC",2038,"Progress_Antihypertensive therapy",0.0874658551951573
"8644","Czech Republic","HIC",2038,"Progress",0.0860527938202887
"8645","Czech Republic","HIC",2038,"Progress_Salt reduction",0.0919779747392916
"8646","Czech Republic","HIC",2039,"Aspirational_Antihypertensive therapy",0.0757177218927138
"8647","Czech Republic","HIC",2039,"Aspirational",0.0736106131626875
"8648","Czech Republic","HIC",2039,"Aspirational_Salt reduction",0.0879100911837036
"8649","Czech Republic","HIC",2039,"Business as usual",0.0916054727830851
"8650","Czech Republic","HIC",2039,"Progress_Antihypertensive therapy",0.0853401831201509
"8651","Czech Republic","HIC",2039,"Progress",0.0838940080215773
"8652","Czech Republic","HIC",2039,"Progress_Salt reduction",0.089840708335769
"8653","Czech Republic","HIC",2040,"Aspirational_Antihypertensive therapy",0.0738605592892961
"8654","Czech Republic","HIC",2040,"Aspirational",0.0717565375175884
"8655","Czech Republic","HIC",2040,"Aspirational_Salt reduction",0.0862040713225357
"8656","Czech Republic","HIC",2040,"Business as usual",0.0899528910554572
"8657","Czech Republic","HIC",2040,"Progress_Antihypertensive therapy",0.083650023658229
"8658","Czech Republic","HIC",2040,"Progress",0.0821734508868023
"8659","Czech Republic","HIC",2040,"Progress_Salt reduction",0.0881474773308327
"8660","Czech Republic","HIC",2041,"Aspirational_Antihypertensive therapy",0.0723453088139382
"8661","Czech Republic","HIC",2041,"Aspirational",0.070243670381385
"8662","Czech Republic","HIC",2041,"Aspirational_Salt reduction",0.0848450959353902
"8663","Czech Republic","HIC",2041,"Business as usual",0.0886445605746441
"8664","Czech Republic","HIC",2041,"Progress_Antihypertensive therapy",0.0822993188207187
"8665","Czech Republic","HIC",2041,"Progress",0.0807944436743929
"8666","Czech Republic","HIC",2041,"Progress_Salt reduction",0.0868014208747867
"8667","Czech Republic","HIC",2042,"Aspirational_Antihypertensive therapy",0.0709756205199161
"8668","Czech Republic","HIC",2042,"Aspirational",0.0688794588293443
"8669","Czech Republic","HIC",2042,"Aspirational_Salt reduction",0.0836091663212603
"8670","Czech Republic","HIC",2042,"Business as usual",0.087449566886964
"8671","Czech Republic","HIC",2042,"Progress_Antihypertensive therapy",0.0810710559190539
"8672","Czech Republic","HIC",2042,"Progress",0.0795425397267009
"8673","Czech Republic","HIC",2042,"Progress_Salt reduction",0.0855747575361027
"8674","Czech Republic","HIC",2043,"Aspirational_Antihypertensive therapy",0.0694194645458478
"8675","Czech Republic","HIC",2043,"Aspirational",0.0673395408252518
"8676","Czech Republic","HIC",2043,"Aspirational_Salt reduction",0.082105740267429
"8677","Czech Republic","HIC",2043,"Business as usual",0.085962647329933
"8678","Czech Republic","HIC",2043,"Progress_Antihypertensive therapy",0.0795883340775082
"8679","Czech Republic","HIC",2043,"Progress",0.0780465631190221
"8680","Czech Republic","HIC",2043,"Progress_Salt reduction",0.0840692615560305
"8681","Czech Republic","HIC",2044,"Aspirational_Antihypertensive therapy",0.0676558500570755
"8682","Czech Republic","HIC",2044,"Aspirational",0.0656028672021421
"8683","Czech Republic","HIC",2044,"Aspirational_Salt reduction",0.080308651652533
"8684","Czech Republic","HIC",2044,"Business as usual",0.0841571347301632
"8685","Czech Republic","HIC",2044,"Progress_Antihypertensive therapy",0.0778264775941472
"8686","Czech Republic","HIC",2044,"Progress",0.0762820847789815
"8687","Czech Republic","HIC",2044,"Progress_Salt reduction",0.0822585666122455
"8688","Czech Republic","HIC",2045,"Aspirational_Antihypertensive therapy",0.0660325374707581
"8689","Czech Republic","HIC",2045,"Aspirational",0.0640069774793803
"8690","Czech Republic","HIC",2045,"Aspirational_Salt reduction",0.0786342796321969
"8691","Czech Republic","HIC",2045,"Business as usual",0.0824685192632244
"8692","Czech Republic","HIC",2045,"Progress_Antihypertensive therapy",0.076187395604163
"8693","Czech Republic","HIC",2045,"Progress",0.0746435695605147
"8694","Czech Republic","HIC",2045,"Progress_Salt reduction",0.0805689809905551
"8695","Czech Republic","HIC",2046,"Aspirational_Antihypertensive therapy",0.0646199115461179
"8696","Czech Republic","HIC",2046,"Aspirational",0.0626183972438396
"8697","Czech Republic","HIC",2046,"Aspirational_Salt reduction",0.077177416067756
"8698","Czech Republic","HIC",2046,"Business as usual",0.0809992303040018
"8699","Czech Republic","HIC",2046,"Progress_Antihypertensive therapy",0.0747615218451588
"8700","Czech Republic","HIC",2046,"Progress",0.0732183987062961
"8701","Czech Republic","HIC",2046,"Progress_Salt reduction",0.0790991505778884
"8702","Czech Republic","HIC",2047,"Aspirational_Antihypertensive therapy",0.0633130453235135
"8703","Czech Republic","HIC",2047,"Aspirational",0.0613346471878251
"8704","Czech Republic","HIC",2047,"Aspirational_Salt reduction",0.0758160979972987
"8705","Czech Republic","HIC",2047,"Business as usual",0.0796229392733709
"8706","Czech Republic","HIC",2047,"Progress_Antihypertensive therapy",0.0734310126122976
"8707","Czech Republic","HIC",2047,"Progress",0.071890374643125
"8708","Czech Republic","HIC",2047,"Progress_Salt reduction",0.0777247520689609
"8709","Czech Republic","HIC",2048,"Aspirational_Antihypertensive therapy",0.0619990135587307
"8710","Czech Republic","HIC",2048,"Aspirational",0.0600458093322038
"8711","Czech Republic","HIC",2048,"Aspirational_Salt reduction",0.0744160462564787
"8712","Czech Republic","HIC",2048,"Business as usual",0.0781997146080039
"8713","Czech Republic","HIC",2048,"Progress_Antihypertensive therapy",0.072066363410373
"8714","Czech Republic","HIC",2048,"Progress",0.0705320721373175
"8715","Czech Republic","HIC",2048,"Progress_Salt reduction",0.0763084164010831
"8716","Czech Republic","HIC",2049,"Aspirational_Antihypertensive therapy",0.0607134734886084
"8717","Czech Republic","HIC",2049,"Aspirational",0.0587862529928633
"8718","Czech Republic","HIC",2049,"Aspirational_Salt reduction",0.0730229641580982
"8719","Czech Republic","HIC",2049,"Business as usual",0.0767781339417298
"8720","Czech Republic","HIC",2049,"Progress_Antihypertensive therapy",0.070711356434527
"8721","Czech Republic","HIC",2049,"Progress",0.0691859886793045
"8722","Czech Republic","HIC",2049,"Progress_Salt reduction",0.0748971054263239
"8723","Czech Republic","HIC",2050,"Aspirational_Antihypertensive therapy",0.0596656280077033
"8724","Czech Republic","HIC",2050,"Aspirational",0.0577590170979732
"8725","Czech Republic","HIC",2050,"Aspirational_Salt reduction",0.071895566819793
"8726","Czech Republic","HIC",2050,"Business as usual",0.0756297790092637
"8727","Czech Republic","HIC",2050,"Progress_Antihypertensive therapy",0.0696142622234364
"8728","Czech Republic","HIC",2050,"Progress",0.0680951186756283
"8729","Czech Republic","HIC",2050,"Progress_Salt reduction",0.073755836381869
"8730","Democratic Republic of the Congo","LIC",2022,"Aspirational_Antihypertensive therapy",0.295026477612376
"8731","Democratic Republic of the Congo","LIC",2022,"Aspirational",0.295026477612376
"8732","Democratic Republic of the Congo","LIC",2022,"Aspirational_Salt reduction",0.295026477612376
"8733","Democratic Republic of the Congo","LIC",2022,"Business as usual",0.295026477612376
"8734","Democratic Republic of the Congo","LIC",2022,"Progress_Antihypertensive therapy",0.295026477612376
"8735","Democratic Republic of the Congo","LIC",2022,"Progress",0.295026477612376
"8736","Democratic Republic of the Congo","LIC",2022,"Progress_Salt reduction",0.295026477612376
"8737","Democratic Republic of the Congo","LIC",2023,"Aspirational_Antihypertensive therapy",0.291429795841854
"8738","Democratic Republic of the Congo","LIC",2023,"Aspirational",0.291429795841854
"8739","Democratic Republic of the Congo","LIC",2023,"Aspirational_Salt reduction",0.292865303421865
"8740","Democratic Republic of the Congo","LIC",2023,"Business as usual",0.292865303421865
"8741","Democratic Republic of the Congo","LIC",2023,"Progress_Antihypertensive therapy",0.291472315910241
"8742","Democratic Republic of the Congo","LIC",2023,"Progress",0.291472315910241
"8743","Democratic Republic of the Congo","LIC",2023,"Progress_Salt reduction",0.292865303421865
"8744","Democratic Republic of the Congo","LIC",2024,"Aspirational_Antihypertensive therapy",0.287549043939502
"8745","Democratic Republic of the Congo","LIC",2024,"Aspirational",0.28743021602223
"8746","Democratic Republic of the Congo","LIC",2024,"Aspirational_Salt reduction",0.290775169723137
"8747","Democratic Republic of the Congo","LIC",2024,"Business as usual",0.290897209695047
"8748","Democratic Republic of the Congo","LIC",2024,"Progress_Antihypertensive therapy",0.287691330636883
"8749","Democratic Republic of the Congo","LIC",2024,"Progress",0.287616974400388
"8750","Democratic Republic of the Congo","LIC",2024,"Progress_Salt reduction",0.290820915578082
"8751","Democratic Republic of the Congo","LIC",2025,"Aspirational_Antihypertensive therapy",0.284836531120176
"8752","Democratic Republic of the Congo","LIC",2025,"Aspirational",0.284536872365255
"8753","Democratic Republic of the Congo","LIC",2025,"Aspirational_Salt reduction",0.290275827938071
"8754","Democratic Republic of the Congo","LIC",2025,"Business as usual",0.290589648576361
"8755","Democratic Republic of the Congo","LIC",2025,"Progress_Antihypertensive therapy",0.285166533484975
"8756","Democratic Republic of the Congo","LIC",2025,"Progress",0.284978744440793
"8757","Democratic Republic of the Congo","LIC",2025,"Progress_Salt reduction",0.290393428086374
"8758","Democratic Republic of the Congo","LIC",2026,"Aspirational_Antihypertensive therapy",0.279358836138552
"8759","Democratic Republic of the Congo","LIC",2026,"Aspirational",0.278849635962642
"8760","Democratic Republic of the Congo","LIC",2026,"Aspirational_Salt reduction",0.2874095232296
"8761","Democratic Republic of the Congo","LIC",2026,"Business as usual",0.287954939702873
"8762","Democratic Republic of the Congo","LIC",2026,"Progress_Antihypertensive therapy",0.279997481371237
"8763","Democratic Republic of the Congo","LIC",2026,"Progress",0.279677624739037
"8764","Democratic Republic of the Congo","LIC",2026,"Progress_Salt reduction",0.287613852041442
"8765","Democratic Republic of the Congo","LIC",2027,"Aspirational_Antihypertensive therapy",0.273935845002979
"8766","Democratic Republic of the Congo","LIC",2027,"Aspirational",0.273201382160015
"8767","Democratic Republic of the Congo","LIC",2027,"Aspirational_Salt reduction",0.285023240142713
"8768","Democratic Republic of the Congo","LIC",2027,"Business as usual",0.285830653946128
"8769","Democratic Republic of the Congo","LIC",2027,"Progress_Antihypertensive therapy",0.275044628349232
"8770","Democratic Republic of the Congo","LIC",2027,"Progress",0.274581622389188
"8771","Democratic Republic of the Congo","LIC",2027,"Progress_Salt reduction",0.285325632637803
"8772","Democratic Republic of the Congo","LIC",2028,"Aspirational_Antihypertensive therapy",0.268437772988896
"8773","Democratic Republic of the Congo","LIC",2028,"Aspirational",0.267473597027395
